target,monthly_income,time_of_month,savings,guests
1.3854435502049218,3767,20,low,1
2.874664472120215,6423,29,medium,0
2.9622406088845885,5587,20,medium,1
1.9494658558966222,3612,2,low,1
1.0,4259,15,medium,0
4.403866273302132,8477,14,high,0
1.6765809291086196,3695,18,low,1
3.8253124427067893,6973,29,medium,0
3.161282963793454,7829,27,high,0
3.5431469236685715,7047,8,high,0
1.5984666435091825,1523,8,low,1
5.0,8088,12,high,1
4.979369694765123,9585,19,high,1
3.4031994515191135,7009,20,high,0
1.6133142268665797,3674,10,low,0
4.031920573970066,7624,24,high,0
1.0490694044640068,3874,4,low,1
3.224268188724319,5455,22,medium,0
4.586617020406988,8934,4,high,0
1.3889449352964518,1889,26,low,0
1.0,2098,2,low,0
2.964383205587454,5045,30,medium,0
1.5118823945775564,2559,23,low,1
1.1921573966366976,2293,9,low,0
4.424061408559236,8119,14,high,1
5.0,8375,22,high,0
3.3716797649788512,7053,17,high,0
3.9085043826157704,7748,24,high,0
1.0,1927,6,low,0
1.7159644729210526,2619,7,low,1
2.895224451093024,6242,6,medium,0
2.6092349597235196,5172,8,medium,0
2.625879596340502,5669,15,medium,0
1.4002592050295217,2905,26,low,0
3.2147070981823473,3967,25,low,0
1.0,3313,29,low,0
3.3269022651718254,6398,28,medium,0
3.9374984913278235,7058,6,high,0
1.1356044453569236,1468,13,low,1
1.7461804318188112,3614,3,low,0
3.341768578097742,6022,9,medium,0
1.5358030999716923,2263,1,low,1
3.923038882587627,6740,19,medium,0
2.7212577878316373,5756,20,medium,0
4.774895613643003,8816,4,high,0
1.6913259903808908,4342,2,medium,0
5.0,9948,27,high,0
5.0,8600,2,high,0
3.815090583679895,5311,8,medium,1
2.4111969690261006,3951,28,low,1
4.825007784347675,8506,16,high,0
5.0,8603,13,high,0
3.8951894238306366,5646,21,medium,0
1.669586406601963,1971,15,low,1
4.511867996713948,6695,8,medium,1
4.3398473229407655,7707,13,high,1
5.0,8479,7,high,0
2.9365393961687234,5864,29,medium,1
1.2613891792191207,1790,3,low,0
2.9840338872410817,4950,27,medium,1
3.9057167000676523,7558,4,high,1
1.7552607737726607,1600,9,low,0
1.0,2926,31,low,1
1.0,2186,21,low,0
3.1717672243200536,6536,5,medium,1
3.927521059656507,5187,16,medium,0
1.0800794860343537,1681,26,low,0
1.980692281077496,3651,7,low,1
4.613836985131556,7629,4,high,0
3.4861772462450054,5065,11,medium,1
1.1969210344018495,2645,17,low,0
1.3120734913232166,3699,30,low,0
4.286500565821552,7659,20,high,0
1.3332521394594483,3162,16,low,1
1.5900405796610462,3624,11,low,1
5.0,9866,4,high,0
4.072540939724594,8034,21,high,0
3.317403393387843,6209,4,medium,1
2.772702856283278,5850,12,medium,1
1.0995227011195294,3031,16,low,0
1.082703815580915,1703,1,low,0
1.2889254234614635,4990,15,medium,1
5.0,9178,28,high,0
4.2323944044921555,9662,15,high,0
4.660687068639626,6957,8,medium,0
2.1039485375032814,3571,8,low,0
1.3935499046025224,2249,2,low,1
4.435799814144065,9876,31,high,0
3.6483198397184458,5411,29,medium,0
5.0,9222,6,high,0
3.44412569821679,5646,10,medium,0
4.4466686462680025,8279,24,high,0
3.8547416255705484,7762,20,high,0
3.3220989842410646,6260,25,medium,0
5.0,8390,11,high,0
1.1694652981715357,1549,12,low,1
4.403272768671126,9499,4,high,0
1.6013518737096173,4374,24,medium,0
3.885179964740175,7740,25,high,1
3.761525731938597,7016,1,high,1
2.154701659422878,4208,5,medium,0
1.436918417441809,4746,17,medium,0
2.488129440345546,5800,29,medium,1
2.667476788774412,3661,24,low,0
1.4623885302580948,1907,13,low,1
4.111648294105023,7213,10,high,1
2.8311847500524503,5130,21,medium,1
3.904739496987603,6832,3,medium,1
4.231921380466848,7613,14,high,0
1.0,2457,31,low,0
3.4708382254255787,5725,16,medium,1
3.876303468010858,5930,12,medium,0
3.9925606746240283,6688,20,medium,1
2.044654443144957,3537,16,low,0
4.6476807812295275,8848,28,high,0
1.0,1177,1,low,0
2.826815747211652,5525,7,medium,0
1.340232088465034,2150,6,low,0
2.4776181117160894,6244,26,medium,0
2.7421629617291767,5492,21,medium,0
4.960006125137453,9038,15,high,0
4.485576031229455,7485,2,high,0
2.8592763586632293,5050,10,medium,0
1.0,1105,25,low,0
4.674349229740819,7545,20,high,0
4.4195172229118835,6717,24,medium,0
1.33754468991158,1649,5,low,1
1.0,2581,9,low,0
2.117836988301859,4709,23,medium,0
1.62580945852936,2522,29,low,1
4.50154053958761,9155,24,high,0
3.5989073883336724,5889,18,medium,0
3.0641836235251927,3952,31,low,0
2.0919091382951347,4619,13,medium,1
3.2792691535872254,5288,20,medium,0
1.0851411851723431,3221,5,low,1
1.7913812289419158,3378,18,low,0
5.0,9691,21,high,1
2.0631647427000823,3562,28,low,1
3.5042434824701605,6914,5,medium,1
1.3513063735560529,4550,10,medium,0
1.0,2020,9,low,0
1.0,2877,9,low,0
1.0,2685,23,low,0
2.5146396159341564,8121,15,high,0
2.1284760781104075,3361,25,low,0
5.0,9737,27,high,1
3.930130193448756,7981,13,high,1
4.149188996275831,9001,24,high,0
5.0,8880,6,high,1
2.0760429411287067,4164,18,medium,0
1.0194371480178295,3278,1,low,0
1.6292867399185642,3587,28,low,0
5.0,9463,23,high,0
1.0,2301,27,low,1
3.1608551085798466,5969,23,medium,0
4.060772964630001,7567,12,high,0
4.8372459134760755,8320,14,high,0
3.6072749620105573,8146,28,high,0
4.915918754114122,9501,13,high,1
1.1755517321293123,1876,19,low,0
1.4138145854307007,6593,20,medium,0
2.08424301480078,5182,16,medium,0
1.0,2156,3,low,0
1.0,1800,31,low,0
3.7009819011710956,6532,26,medium,0
1.0,2785,11,low,0
4.594501569213405,9866,12,high,0
1.9310519997583846,4407,7,medium,0
4.108147417707584,7859,3,high,0
3.3880059707776073,6543,19,medium,0
5.0,8418,5,high,1
1.142927632144688,1898,2,low,0
4.261860144020911,7733,4,high,1
1.0,1934,18,low,1
1.0,2315,13,low,1
4.196002039534051,6978,19,medium,0
1.0,3176,1,low,1
3.4974986106600925,6910,19,medium,1
3.809050371474002,6676,30,medium,1
3.642678316171212,7909,7,high,1
4.640027926331392,7861,31,high,1
5.0,8732,7,high,0
5.0,8782,6,high,0
3.59507481029919,8326,11,high,0
1.0,2819,5,low,0
1.5682796663275804,1769,14,low,0
4.922933485502099,8387,25,high,0
2.0459339676352366,3455,26,low,0
4.45042911862258,6979,8,medium,1
2.60175041843506,4423,28,medium,0
1.0,1167,26,low,0
1.8844104623192806,4291,20,medium,0
3.0106577081501307,6219,16,medium,1
4.132138668061029,8244,18,high,1
2.786635175387104,5524,1,medium,0
5.0,9205,17,high,0
3.9047999919564873,8103,24,high,0
1.0,1300,19,low,0
1.0,2503,14,low,0
1.5201083307694558,2689,14,low,0
1.2782505221936753,2684,12,low,0
4.5270151847587,8150,9,high,0
1.503562813225244,2334,25,low,1
3.6325040289925985,5736,28,medium,0
4.022405110403312,8878,30,high,1
1.381407053684677,4979,23,medium,0
3.870607075290734,7670,3,high,0
1.7984322347446788,1616,15,low,1
1.0,2766,30,low,0
2.1508603803284023,2278,13,low,1
1.0,2579,11,low,1
1.0,1760,30,low,1
1.0,3047,22,low,0
1.0,2986,9,low,0
4.846783620339245,7789,15,high,1
2.559540967907809,5494,20,medium,0
1.0,2204,10,low,0
2.6711461293930663,5016,23,medium,0
3.7223468593953113,7616,6,high,1
3.3343365424880975,6169,2,medium,0
5.0,8469,14,high,0
2.8857430882192485,6259,24,medium,0
1.6108008414311872,1826,28,low,0
3.978189071080422,6769,13,medium,0
4.482494779084474,7622,9,high,0
2.1695715118283294,5676,1,medium,0
4.7858194769562274,9081,31,high,0
1.1213657479212862,2346,2,low,0
2.201663194799641,3843,9,low,1
1.090930642191954,2742,11,low,0
3.36539206451186,5363,21,medium,0
4.785364360841565,9599,9,high,0
1.0,1065,21,low,0
3.8225139417814193,7994,31,high,0
5.0,9363,15,high,0
1.0,2099,3,low,1
1.0,3029,3,low,1
2.6054745506902615,5533,19,medium,0
3.460027986597139,6405,31,medium,0
1.0,1405,2,low,0
3.497991227691391,6793,2,medium,0
1.50836645094626,1302,24,low,0
4.203115764211392,8124,16,high,1
1.1299341854368623,2757,25,low,1
2.008437518958004,4045,30,medium,0
3.1344172181631973,8080,18,high,0
4.550078639865669,7270,21,high,1
3.6254902012312344,5629,16,medium,0
1.6489860729183083,1706,28,low,0
2.4684700342414136,6248,13,medium,1
3.0449779408520707,5878,1,medium,0
4.265495036147293,7372,11,high,1
4.834977074503497,7834,14,high,1
1.0,1282,23,low,0
3.6763333362800235,6872,11,medium,0
2.0466539356442004,4169,21,medium,0
1.0,2791,25,low,0
2.6272900160786175,6290,15,medium,0
4.712444169793679,9953,9,high,1
1.6065725482400925,2344,11,low,1
1.5042766722949752,4322,31,medium,0
4.956167144946558,8726,23,high,0
1.0,1214,21,low,0
2.347749638688248,3429,16,low,1
2.5058980504028394,4466,20,medium,0
1.0,1638,29,low,1
5.0,9957,23,high,1
1.7453424465515706,2449,24,low,0
3.316239415943394,6069,14,medium,0
1.881304043236026,4508,27,medium,0
5.0,9639,20,high,0
3.6990963247702338,5069,1,medium,1
2.4640625763698503,4844,3,medium,0
1.399342249910723,4598,21,medium,0
1.8950748756476892,2953,25,low,0
5.0,9162,22,high,1
5.0,9654,2,high,0
1.1147270573022077,1334,19,low,0
2.354325327880761,3657,7,low,1
2.409874000967572,6484,4,medium,0
1.1109851637430472,2677,1,low,0
4.234831530720727,8036,23,high,0
4.1916033280511,8051,24,high,0
1.0,2338,9,low,0
5.0,9731,3,high,0
2.7476168921006616,6136,14,medium,0
5.0,9460,6,high,1
2.0234513829044447,3729,8,low,1
3.3103320968633283,6250,22,medium,0
5.0,9430,19,high,0
5.0,9506,15,high,0
4.6714453497863815,7660,25,high,1
2.446067113973293,5143,2,medium,0
2.603135061242111,5682,20,medium,0
1.0004828274193998,1308,30,low,1
2.5164241118436776,5982,5,medium,0
3.2155976023409765,6038,25,medium,0
4.312480334189178,8225,13,high,1
3.194366389720676,6266,31,medium,1
3.991432140881409,6973,7,medium,1
1.0,1568,25,low,1
1.3856278497287153,1652,24,low,0
1.8697492317703148,3706,27,low,0
5.0,8925,14,high,1
3.3661100300237883,5170,2,medium,0
2.1436966553218104,3249,8,low,0
2.715417409440895,4304,5,medium,1
3.6347876464725233,7901,5,high,0
2.9231247891954206,5459,10,medium,1
1.5902456231021844,3106,6,low,0
1.8637473496917347,3176,19,low,1
3.559211102928783,5026,13,medium,0
1.00977172433649,1415,6,low,0
5.0,8439,4,high,0
1.9214804438305464,4043,20,medium,0
1.5379047816224927,2139,3,low,1
5.0,8642,1,high,0
5.0,9896,16,high,0
5.0,8954,6,high,0
4.069566422662622,6905,23,medium,0
1.0,2076,30,low,0
1.290157628806572,2765,14,low,1
2.9948097910553546,5403,17,medium,0
2.7460238828881627,4040,11,medium,1
4.77106411652862,8667,23,high,0
1.9746567370872676,4939,24,medium,0
5.0,9610,5,high,0
1.7018860441134702,4064,12,medium,0
1.5095628923185607,2895,20,low,0
3.0640579401306427,6177,17,medium,0
3.947002565591038,6782,12,medium,1
3.777555795679452,7844,2,high,0
1.0,1284,16,low,1
4.045809755781524,8061,2,high,1
1.5575929814478338,4690,18,medium,1
2.706280395424989,5336,30,medium,0
4.540460266446382,7825,28,high,0
4.080473596911949,9682,24,high,0
3.0078412450324277,6084,12,medium,1
2.0865915840755194,3410,21,low,0
1.0,2219,4,low,0
4.593919399338388,7110,28,high,0
1.2158505413199823,4022,8,medium,0
1.0,1244,13,low,1
3.6062286324093926,7980,31,high,0
1.0,3304,21,low,0
1.2104302044595205,2464,18,low,1
4.976912152317566,9472,6,high,0
3.8564368603644743,7464,30,high,0
1.2525752724174781,1675,2,low,1
2.1662798272183776,4322,9,medium,1
4.682837814370337,7899,12,high,1
1.0,2585,30,low,0
3.9163617548788805,6041,25,medium,1
4.477107027437235,9135,21,high,0
2.757343293018326,4955,9,medium,1
5.0,9435,26,high,0
5.0,8353,3,high,0
1.4116644490437638,1996,2,low,0
1.2992103724165203,2522,24,low,0
3.2179661042462553,7430,27,high,0
2.5485726068255277,5072,1,medium,0
4.038163963005354,7400,29,high,0
3.338692232580599,5143,11,medium,0
1.3053443619533869,2487,10,low,0
4.3073918886278495,8575,8,high,0
1.0,2626,3,low,0
1.0,3147,25,low,0
4.062064264825618,7432,30,high,0
3.119871134084736,6536,1,medium,0
4.803390475736566,9835,6,high,0
2.749588205540922,3439,14,low,1
4.840808120649813,9185,1,high,0
1.6405638561355875,1201,3,low,1
3.565666399990599,7480,23,high,0
1.8058189407071785,4777,5,medium,0
1.0,1998,30,low,0
3.4783054426496234,5739,7,medium,0
1.51990367094942,2392,6,low,0
1.0,1984,10,low,0
3.712117248481867,8435,21,high,1
4.191480828601015,7997,30,high,0
2.248532384772705,5827,22,medium,0
1.0,2115,1,low,1
1.0934416237144828,1922,13,low,0
2.989290942088836,8279,29,high,0
3.569671811243932,7373,30,high,0
3.766971436556533,5473,20,medium,1
5.0,9199,28,high,0
4.730001035398257,7596,9,high,0
4.990022445269115,7539,12,high,0
5.0,9203,19,high,0
5.0,9903,28,high,1
1.0,4992,19,medium,1
1.0,1189,25,low,0
1.0,2276,7,low,0
3.5436238591772997,5179,24,medium,0
4.827358947504502,7988,10,high,0
1.7077784693237954,1874,18,low,1
3.3153710487825827,5218,6,medium,1
2.707312301340334,6556,9,medium,1
2.5985193803484607,5673,27,medium,0
1.0,1403,18,low,1
4.654119550648131,7566,18,high,0
1.3190808494990924,4147,8,medium,0
1.0,2233,25,low,0
1.8989120961675585,4648,28,medium,0
3.4782778573905,7371,29,high,0
1.0,2879,24,low,0
1.0,2825,16,low,0
1.8945943169179364,5809,29,medium,0
3.2182133309175955,5721,29,medium,0
4.494540276050843,7459,26,high,0
3.272135204415224,7450,22,high,1
2.106156438432794,6421,6,medium,0
3.664840360526301,6172,11,medium,1
4.710632982873716,8713,11,high,0
1.1056682429955136,4565,29,medium,0
4.2411195035235725,7017,14,high,1
5.0,8471,17,high,0
3.9076577323796964,8144,31,high,1
1.9649528991461782,2600,25,low,0
5.0,8834,27,high,0
4.595693260721237,9692,11,high,1
3.3125956904628557,5349,15,medium,0
4.165753506590874,7082,17,high,0
1.1820910548504704,1347,16,low,0
4.113718546498372,9266,4,high,0
1.6050464410179335,4197,11,medium,0
4.25360676105795,8230,21,high,0
2.1938412380148407,4685,29,medium,0
1.9502627200690315,1015,2,low,0
2.636565248252903,4749,25,medium,1
1.0966934308845775,4729,15,medium,0
3.29671533285672,5244,3,medium,0
2.3676440522781594,5943,28,medium,1
5.0,9858,20,high,1
1.3318500132332178,1318,4,low,1
2.8918574438940126,5886,8,medium,0
5.0,9805,1,high,0
1.0,2860,5,low,0
4.213715920318945,8525,19,high,0
3.339948570180583,5903,14,medium,0
4.102591018410496,7501,18,high,0
3.843085029803446,5510,26,medium,0
4.7948489722502385,8457,15,high,0
3.5305980527102943,5775,7,medium,0
4.520439725844076,9501,4,high,0
3.5396547750098013,6667,26,medium,1
3.2323048904186535,5656,7,medium,0
3.673938571179944,7457,14,high,0
1.718289974297841,4001,3,medium,1
1.0,2313,17,low,1
5.0,7920,6,high,0
1.3138057134020935,2012,21,low,1
2.4111655681255706,6309,6,medium,0
4.182885483049332,7033,7,high,0
4.6731190688828645,8491,8,high,0
1.6433088284019635,4577,15,medium,0
1.8976678405061165,3886,4,low,0
1.0,1582,20,low,0
1.0,3083,15,low,1
1.355202108741631,1149,26,low,0
4.300893349040204,7947,30,high,0
3.2597265142302283,5193,28,medium,0
1.4050135205980325,4695,2,medium,1
3.8881309929532324,6723,19,medium,0
3.297900591724507,6177,7,medium,0
1.0,1452,9,low,0
1.0812493957119198,3475,11,low,0
2.4664573733595705,3717,19,low,0
4.11923833049251,7122,4,high,0
1.0561057519726276,1631,2,low,0
4.782702193059321,9445,19,high,0
1.0,2447,20,low,1
3.6279802397505416,5822,24,medium,0
1.5979191815260099,3461,10,low,0
3.499056800605159,6223,21,medium,0
3.534376480424116,7127,27,high,0
4.956781103164846,8464,16,high,0
2.63597278494452,3891,19,low,0
4.684467692926759,8494,8,high,1
2.230847471049676,4116,26,medium,0
4.7115398970374684,9417,20,high,0
4.39692969061699,7936,22,high,0
3.8608731737930833,7998,25,high,0
1.0,1080,23,low,0
2.924994341557487,5453,2,medium,0
2.9038778178602787,5905,1,medium,0
2.770792755943344,5893,12,medium,0
1.0,2708,11,low,1
2.721270943734389,4074,25,medium,1
1.2240712330348136,1974,31,low,0
4.024959814435026,6930,16,medium,1
2.240763924966304,5342,19,medium,0
1.3528566366481836,3164,3,low,1
1.0,1132,18,low,0
1.2720748975541958,3087,7,low,0
5.0,8615,19,high,0
4.9319618242074,9290,1,high,1
3.9366195598156746,7962,5,high,1
1.868547481388612,3735,13,low,0
2.700236909757708,5344,31,medium,0
4.311339012364614,8300,31,high,0
1.3967698568176987,2436,23,low,1
3.433845043589685,5801,25,medium,0
1.35540000240087,2181,3,low,1
4.599397067770788,7384,9,high,0
1.5429655774229256,2107,21,low,0
3.090589927824636,5622,11,medium,0
1.9470499562816448,4646,23,medium,0
1.0,2571,23,low,1
3.7877894992463514,7120,24,high,1
1.5262095411854681,3951,5,low,0
3.1046093945577313,5769,8,medium,0
4.770254968789843,8837,22,high,0
1.2338698782724236,4946,31,medium,0
5.0,8805,31,high,0
4.273139714288687,8216,26,high,0
1.0,2010,5,low,0
1.0,1890,28,low,0
4.347822404059199,9782,27,high,0
3.7236215273033375,5882,9,medium,0
3.2889007497795384,7484,19,high,1
1.796985486863781,3950,18,low,0
4.814580185414092,9476,13,high,0
4.702498481739709,6697,8,medium,0
3.7085835777329423,7884,30,high,0
2.2615353408078174,4222,25,medium,1
4.364484903079111,8030,7,high,0
3.3610132494788973,5222,28,medium,1
1.4280343578842543,1494,3,low,0
1.0,2917,11,low,0
4.498530431158514,6829,23,medium,1
1.0,1729,22,low,0
5.0,9998,1,high,1
4.295797057106654,8617,19,high,0
1.2993884720942332,4886,31,medium,1
1.43525153497202,4758,28,medium,0
4.085321323937246,6922,18,medium,1
2.9964083629640337,6531,8,medium,0
1.0,1190,2,low,0
1.689152006390445,3502,7,low,0
3.9730882876380047,7908,5,high,1
3.800900520241415,6439,14,medium,1
4.919977683782818,9586,11,high,0
3.15411222431275,6156,4,medium,1
1.3215989358084506,2044,26,low,1
1.0,2399,12,low,0
4.072421833258472,7970,24,high,1
1.1247594359558388,1897,18,low,0
2.538193573321549,5251,16,medium,1
1.848306396124979,2266,23,low,1
3.1129758475442344,4020,4,medium,1
4.647144994989315,9668,4,high,0
1.4098107521936365,3714,20,low,0
4.308505206395752,6732,13,medium,0
1.477612727066273,2916,1,low,0
5.0,9184,5,high,1
2.391895698202718,6028,22,medium,1
4.391743819378202,9768,24,high,1
4.930589234225649,7696,30,high,0
1.0,1214,14,low,1
2.590127355078671,6278,21,medium,0
1.052042722895271,2346,31,low,1
1.3247695366254555,1744,6,low,0
1.225575853358069,2680,19,low,0
1.7070880782006648,4284,12,medium,0
3.165604276612341,5042,3,medium,0
4.216603026479872,7288,11,high,0
2.664773547827683,4376,12,medium,1
5.0,9529,15,high,0
4.466613954342561,7070,3,high,0
5.0,9544,28,high,0
5.0,9039,31,high,0
1.0,1790,5,low,0
2.9567582685165865,5242,18,medium,0
3.799412860745132,7137,2,high,0
4.586600858482722,9678,31,high,0
1.0,3270,4,low,0
2.101061980202096,3695,26,low,0
3.5706738265229223,6597,3,medium,0
1.3220360995938212,2722,22,low,0
2.1933464514490506,3849,8,low,0
1.0,2331,12,low,0
1.0572775329999307,3273,7,low,0
3.7106477718818955,7576,6,high,0
2.097258744180421,3400,9,low,0
1.0,3411,15,low,0
1.7167208341075217,3734,14,low,0
2.162137891822001,3354,25,low,0
1.0,1068,8,low,0
4.417082274826109,6962,3,medium,0
3.5401026654352257,6101,14,medium,0
3.7349464213008794,6910,9,medium,0
2.4499476566432485,3649,8,low,0
1.9823986443594197,3497,30,low,0
1.0,1563,15,low,0
2.813376679460828,5031,12,medium,0
1.298298286662518,1026,11,low,0
3.1343539964440184,5261,12,medium,0
5.0,9515,22,high,0
4.228031628807762,7451,17,high,0
4.648501236679962,8799,14,high,1
2.3206544041477524,4432,12,medium,0
4.857296860692136,8536,22,high,0
2.6266867113094077,5199,9,medium,0
3.446278303269599,7427,14,high,1
3.1658707482303403,6586,17,medium,0
1.6902200564080603,1164,3,low,0
1.0,1426,11,low,0
1.4437165799568819,3196,5,low,0
5.0,8711,21,high,0
3.3993622374105508,6107,16,medium,0
2.444328145078309,4980,30,medium,0
1.0,2678,3,low,0
1.133109523801416,2017,25,low,0
1.0381211853227816,1193,26,low,0
2.6800322037805078,5523,30,medium,0
4.654627825163718,9785,1,high,0
2.470868482976914,6496,21,medium,0
3.1364620205564613,6352,7,medium,0
5.0,6767,17,medium,0
3.818557296828447,8057,25,high,0
1.0,1068,23,low,0
1.0,2826,28,low,0
3.970176597134962,7498,11,high,0
1.0333715501328808,3129,16,low,0
2.031088791360057,4294,2,medium,0
3.4366936239305543,6426,22,medium,1
4.569716767897522,9864,4,high,0
2.174546729571053,4860,27,medium,0
1.686323631415695,3673,16,low,1
4.371443989581251,7857,31,high,0
3.017735947006448,6063,24,medium,1
2.165070120697613,3363,29,low,0
1.9153941325333708,3329,18,low,0
3.014925597883608,5591,2,medium,0
4.120886331374149,9388,29,high,0
1.0,1885,26,low,0
4.809238515798181,6767,5,medium,1
1.0071073756874622,1101,14,low,0
3.664827449396427,6901,28,medium,0
3.2188305927221137,5639,6,medium,1
1.7404113133277903,4069,13,medium,1
4.494586771033625,7636,16,high,1
4.412562013182709,8031,3,high,1
4.33696051376209,7538,7,high,0
1.1181063055681666,2865,30,low,0
2.781608740010973,6251,20,medium,0
2.1001875089772963,3975,20,low,1
2.4803894720025434,4264,28,medium,0
5.0,9848,27,high,0
1.0,1360,11,low,1
3.2231154455915374,5565,5,medium,0
2.4804504930196236,5148,26,medium,0
1.3252557923318997,3588,23,low,1
1.0,2683,30,low,1
4.489568481379525,9085,28,high,0
4.039710125233904,7224,11,high,1
1.5449195519471632,1056,17,low,1
1.0,2719,23,low,0
1.8246592057966429,3515,25,low,0
5.0,9224,15,high,0
2.177338257136594,3568,16,low,0
2.441095881394802,3666,9,low,1
1.0,1618,15,low,1
3.4998208097305143,7090,12,high,0
1.2681788607216142,2295,13,low,1
1.0,3257,10,low,1
3.2036515196923987,6444,27,medium,0
2.9266670904876713,5269,25,medium,0
4.592946215488419,8473,11,high,1
1.0,2355,5,low,0
1.0,2445,12,low,1
4.541209436182672,8969,27,high,0
4.409534420524885,9491,23,high,0
3.729560631777989,6055,20,medium,0
1.719892647009706,4161,13,medium,0
1.0,1439,25,low,0
2.857320677946548,5368,18,medium,1
1.0946297963682308,2800,18,low,0
5.0,9664,15,high,0
4.028278602175604,8785,23,high,0
2.629176598603004,5374,15,medium,0
1.3332669276876814,4674,28,medium,0
1.0,1879,2,low,0
1.0,3674,16,low,0
2.54282355689707,4744,16,medium,0
1.6999215137549188,3904,31,low,0
1.9802539198376572,1604,30,low,0
3.0052820231033825,7722,12,high,0
3.272163133934282,8173,10,high,0
